EGID,BFS_NR,GDEHISTID,BFS_GEMEINDE,ESID,STRNAMK1_HPT,STRNAMK1,DEINR,DEINR_ZUS_HPT,GBEZ,PLZ,PLZZ,PLZNAME,EGRID,PRZNUMMER,GBPER_CODE,LTYP,LTYP_TXT,GEBNR,E_COORD,N_COORD,EDID,EGAID,DOFFADR,DKODE,DKODN,GSTAT,GSTAT_TXT,GKAT,GKAT_TXT,GKLAS,GKLAS_TXT,GBAUJ,GBAUM,GBAUP,GBAUP_TXT,GABBJ,GAREA,GVOL,GVOLNORM,GVOLNORM_TXT,GTERRA,GASTW,GANZWHG,GAZZI,GSCHUTZR,GEBF,GENH1,GENH1_TXT,GWAERSH1,GWAERSH1_TXT,GWAERZH1,GWAERZH1_TXT,GWAERDATH1,GENH2,GENH2_TXT,GWAERSH2,GWAERSH2_TXT,GWAERZH2,GWAERZH2_TXT,GWAERDATH2,GENW1,GENW1_TXT,GWAERSW1,GWAERSW1_TXT,GWAERZW1,GWAERZW1_TXT,GWAERDATW1,GENW2,GENW2_TXT,GWAERSW2,GWAERSW2_TXT,GWAERZW2,GWAERZW2_TXT,GWAERDATW2,KOORD_ORIGIN,DAT_VERARB
191747771,1061.0,15600.0,Luzern,10188650.0,Sandeggstrasse,Sandeggstr.,10,,Garage,6015,0,Luzern,CH650150703527,106.0,210.0,,,210.129.a,2664062.511,1212866.38,0,102439527.0,1.0,2664063.0,1212866.0,1004,bestehend,1060.0,Ohne Wohnnutzung,1242.0,Garagengebäude,1973.0,,8015.0,1971-1980,,45.0,,,,0.0,,,,,,7500.0,Keine,869.0,Gemäss Baubewilligung,7400.0,Kein Wärmeerzeuger,2018-12-11 00:00:00+00:00,7500.0,Keine,869.0,Gemäss Baubewilligung,7400.0,Kein Wärmeerzeuger,2018-12-11 00:00:00+00:00,7500.0,Keine,869.0,Gemäss Baubewilligung,7600.0,Kein Wärmeerzeuger,2018-12-11 00:00:00+00:00,7500.0,Keine,869.0,Gemäss Baubewilligung,7600.0,Kein Wärmeerzeuger,2018-12-11 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
191748048,1061.0,15600.0,Luzern,10117272.0,Uferweg,Uferweg,28,,Garagen,6014,0,Luzern,CH582050357054,1947.0,210.0,,,210.7.a,2661936.46,1211989.853,0,102439571.0,1.0,2661936.0,1211989.0,1004,bestehend,1060.0,Ohne Wohnnutzung,1242.0,Garagengebäude,1994.0,,8018.0,1991-1995,,51.0,,,,0.0,,,,,,7500.0,Keine,869.0,Gemäss Baubewilligung,7400.0,Kein Wärmeerzeuger,2018-12-12 00:00:00+00:00,7500.0,Keine,869.0,Gemäss Baubewilligung,7400.0,Kein Wärmeerzeuger,2018-12-12 00:00:00+00:00,7500.0,Keine,869.0,Gemäss Baubewilligung,7600.0,Kein Wärmeerzeuger,2018-12-12 00:00:00+00:00,7500.0,Keine,869.0,Gemäss Baubewilligung,7600.0,Kein Wärmeerzeuger,2018-12-12 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
191748064,1061.0,15600.0,Luzern,10180440.0,Thorenbergstrasse,Thorenbergstr.,3,,Erdgaskugeldruckbehälter links,6014,0,Luzern,CH943550701677,1532.0,210.0,,,210.603,2661686.941,1211847.02,0,102439598.0,1.0,2661688.0,1211847.0,1004,bestehend,1060.0,Ohne Wohnnutzung,1252.0,"Behälter, Silo, Lager",1975.0,,8015.0,1971-1980,,171.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
191748066,1061.0,15600.0,Luzern,10180440.0,Thorenbergstrasse,Thorenbergstr.,3,,Betriebsgebäude,6014,0,Luzern,CH943550701677,1532.0,210.0,,,210.603.a,2661700.36,1211802.261,0,102439600.0,1.0,2661702.0,1211804.0,1004,bestehend,1060.0,Ohne Wohnnutzung,1251.0,Industriegebäude,1975.0,,8015.0,1971-1980,,363.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
191748067,1061.0,15600.0,Luzern,10180440.0,Thorenbergstrasse,Thorenbergstr.,3,,Druckreduzierstation,6014,0,Luzern,CH943550701677,1532.0,210.0,,,210.603.b,2661662.927,1211816.338,0,102439601.0,1.0,2661664.0,1211817.0,1004,bestehend,1060.0,Ohne Wohnnutzung,1251.0,Industriegebäude,1975.0,,8015.0,1971-1980,,280.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
191748069,1061.0,15600.0,Luzern,10015318.0,Waldstrasse,Waldstr.,9,,Garage,6015,0,Luzern,CH281450357027,1357.0,210.0,,,210.938.a,2664048.937,1212528.025,0,102439604.0,1.0,2664048.0,1212528.0,1004,bestehend,1060.0,Ohne Wohnnutzung,1242.0,Garagengebäude,1996.0,,8019.0,1996-2000,,22.0,,,,0.0,,,,,,7500.0,Keine,869.0,Gemäss Baubewilligung,7400.0,Kein Wärmeerzeuger,2018-12-12 00:00:00+00:00,7500.0,Keine,869.0,Gemäss Baubewilligung,7400.0,Kein Wärmeerzeuger,2018-12-12 00:00:00+00:00,7500.0,Keine,869.0,Gemäss Baubewilligung,7600.0,Kein Wärmeerzeuger,2018-12-12 00:00:00+00:00,7500.0,Keine,869.0,Gemäss Baubewilligung,7600.0,Kein Wärmeerzeuger,2018-12-12 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
191748170,1061.0,15600.0,Luzern,10176198.0,Bleicherstrasse,Bleicherstr.,11,,Auto-Einstellhalle,6003,0,Luzern,CH380850358840,1953.0,111.0,,,111.2434.A,2666026.382,1210722.25,0,102439629.0,1.0,2666022.0,1210723.0,1004,bestehend,1080.0,Sonderbau,1242.0,Garagengebäude,1993.0,,8018.0,1991-1995,,109.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
191748235,1061.0,15600.0,Luzern,10014826.0,Büttenenring,Büttenenring,8,,Auto-Einstellhalle,6006,0,Luzern,CH213591508979,3146.0,112.0,,,112.4220,2669608.06,1211913.981,0,102439634.0,1.0,2669625.796,1211920.238,1004,bestehend,1080.0,Sonderbau,1242.0,Garagengebäude,1978.0,,8015.0,1971-1980,,1967.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
191748242,1061.0,15600.0,Luzern,10014836.0,Hünenbergring,Hünenbergring,5,,Garage und Gartenhaus,6006,0,Luzern,CH135089358303,2388.0,112.0,,,112.624.z1,2666435.948,1212963.108,0,102439641.0,1.0,2666436.0,1212963.0,1004,bestehend,1060.0,Ohne Wohnnutzung,1242.0,Garagengebäude,1985.0,,8016.0,1981-1985,,20.0,,,,0.0,,,,,,7500.0,Keine,869.0,Gemäss Baubewilligung,7400.0,Kein Wärmeerzeuger,2018-12-12 00:00:00+00:00,7500.0,Keine,869.0,Gemäss Baubewilligung,7400.0,Kein Wärmeerzeuger,2018-12-12 00:00:00+00:00,,,,,,,,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
191748247,1061.0,15600.0,Luzern,10069814.0,Landenbergstrasse,Landenbergstr.,41,,Auto- und Restbetonwaschanlage,6005,0,Luzern,CH735088351669,3627.0,111.0,,,111.437.a,2666589.875,1210940.946,0,102439654.0,1.0,2666593.0,1210936.0,1004,bestehend,1060.0,Ohne Wohnnutzung,1251.0,Industriegebäude,1993.0,,8018.0,1991-1995,,212.0,,,,0.0,,,,,,7500.0,Keine,869.0,Gemäss Baubewilligung,7400.0,Kein Wärmeerzeuger,2018-12-12 00:00:00+00:00,7500.0,Keine,869.0,Gemäss Baubewilligung,7400.0,Kein Wärmeerzeuger,2018-12-12 00:00:00+00:00,7500.0,Keine,869.0,Gemäss Baubewilligung,7600.0,Kein Wärmeerzeuger,2018-12-12 00:00:00+00:00,7500.0,Keine,869.0,Gemäss Baubewilligung,7600.0,Kein Wärmeerzeuger,2018-12-12 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
191748249,1061.0,15600.0,Luzern,10069816.0,Löwengraben,Löwengraben,12,,Auto-Einstellhalle,6004,0,Luzern,CH286250358871,380.0,112.0,,,112.4561,2665816.534,1211692.778,0,102439656.0,1.0,2665813.0,1211688.0,1004,bestehend,1080.0,Sonderbau,1242.0,Garagengebäude,1984.0,,8016.0,1981-1985,,175.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
191748253,1061.0,15600.0,Luzern,10015077.0,Maihofstrasse,Maihofstr.,102,,Auto-Einstellhalle,6006,0,Luzern,CH908935785087,3804.0,112.0,,,112.4038.A,2666612.239,1213299.954,0,102439676.0,1.0,2666606.0,1213284.0,1004,bestehend,1080.0,Sonderbau,1242.0,Garagengebäude,1990.0,,8017.0,1986-1990,,661.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
191748278,1061.0,15600.0,Luzern,10074201.0,Tribschenstrasse,Tribschenstr.,64,,Auto-Einstellhalle,6005,0,Luzern,CH673588955067,1678.0,111.0,,,111.2249.A,2666773.08,1210469.951,0,102439686.0,1.0,2666771.787,1210481.808,1004,bestehend,1080.0,Sonderbau,1242.0,Garagengebäude,1980.0,,8015.0,1971-1980,,272.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
191748281,1061.0,15600.0,Luzern,10074204.0,Werkhofstrasse,Werkhofstr.,24,,Auto-Einstellhalle,6005,0,Luzern,CH450750883573,1868.0,111.0,,,111.4165,2666495.419,1210695.531,0,102439689.0,1.0,2666508.609,1210702.547,1004,bestehend,1080.0,Sonderbau,1242.0,Garagengebäude,1978.0,,8015.0,1971-1980,,6217.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
191749117,1061.0,15600.0,Luzern,10015058.0,Allenwindenstrasse,Allenwindenstr.,17,,Garage,6004,0,Luzern,CH935089357926,1051.0,112.0,,,112.682.f6,2665892.46,1212248.688,0,102440405.0,1.0,2665890.0,1212248.0,1004,bestehend,1060.0,Ohne Wohnnutzung,1242.0,Garagengebäude,1982.0,,8016.0,1981-1985,,40.0,,,,0.0,,,,,,7500.0,Keine,869.0,Gemäss Baubewilligung,7400.0,Kein Wärmeerzeuger,2018-12-18 00:00:00+00:00,7500.0,Keine,869.0,Gemäss Baubewilligung,7400.0,Kein Wärmeerzeuger,2018-12-18 00:00:00+00:00,,,,,,,,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
191749193,1061.0,15600.0,Luzern,10014627.0,Bennenegg,Bennenegg,20,,Gartenhaus,6014,0,Luzern,CH527013503595,1300.0,210.0,,,210.869.a,2662164.23,1211234.237,0,102440481.0,1.0,2662164.0,1211234.0,1004,bestehend,1060.0,Ohne Wohnnutzung,1274.0,Sonstiger Hochbau,1973.0,,8015.0,1971-1980,,19.0,,,,0.0,,,,,,7500.0,Keine,869.0,Gemäss Baubewilligung,7400.0,Kein Wärmeerzeuger,2018-12-18 00:00:00+00:00,7500.0,Keine,869.0,Gemäss Baubewilligung,7400.0,Kein Wärmeerzeuger,2018-12-18 00:00:00+00:00,7500.0,Keine,869.0,Gemäss Baubewilligung,7600.0,Kein Wärmeerzeuger,2018-12-18 00:00:00+00:00,7500.0,Keine,869.0,Gemäss Baubewilligung,7600.0,Kein Wärmeerzeuger,2018-12-18 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
191749194,1061.0,15600.0,Luzern,10014627.0,Bennenegg,Bennenegg,20,,Kleintierstall,6014,0,Luzern,CH527013503595,1300.0,210.0,,,210.869.b,2662157.907,1211244.705,0,102440482.0,1.0,2662157.0,1211244.0,1004,bestehend,1060.0,Ohne Wohnnutzung,1274.0,Sonstiger Hochbau,1976.0,,8015.0,1971-1980,,13.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
191749222,1061.0,15600.0,Luzern,10010582.0,Berglistrasse,Berglistr.,45,,Gartenhalle,6003,0,Luzern,CH728802503528,2292.0,111.0,,,111.534.F1,2665178.276,1211095.922,0,102440506.0,0.0,2665179.0,1211095.0,1007,abgebrochen,1060.0,Ohne Wohnnutzung,1274.0,Sonstiger Hochbau,1979.0,,8015.0,1971-1980,2026.0,15.0,,,,0.0,,,,,,7500.0,Keine,869.0,Gemäss Baubewilligung,7400.0,Kein Wärmeerzeuger,2018-12-18 00:00:00+00:00,7500.0,Keine,869.0,Gemäss Baubewilligung,7400.0,Kein Wärmeerzeuger,2018-12-18 00:00:00+00:00,7500.0,Keine,869.0,Gemäss Baubewilligung,7600.0,Kein Wärmeerzeuger,2018-12-18 00:00:00+00:00,7500.0,Keine,869.0,Gemäss Baubewilligung,7600.0,Kein Wärmeerzeuger,2018-12-18 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
191749228,1061.0,15600.0,Luzern,10176200.0,Bergstrasse,Bergstr.,39,,Gartenhaus,6004,0,Luzern,CH373589755026,1650.0,112.0,,,112.4018.a,2665883.902,1212036.472,0,102440512.0,1.0,2665884.0,1212037.0,1004,bestehend,1060.0,Ohne Wohnnutzung,1274.0,Sonstiger Hochbau,1989.0,,8017.0,1986-1990,,19.0,,,,0.0,,,,,,7500.0,Keine,869.0,Gemäss Baubewilligung,7400.0,Kein Wärmeerzeuger,2018-12-18 00:00:00+00:00,7500.0,Keine,869.0,Gemäss Baubewilligung,7400.0,Kein Wärmeerzeuger,2018-12-18 00:00:00+00:00,7500.0,Keine,869.0,Gemäss Baubewilligung,7600.0,Kein Wärmeerzeuger,2018-12-18 00:00:00+00:00,7500.0,Keine,869.0,Gemäss Baubewilligung,7600.0,Kein Wärmeerzeuger,2018-12-18 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
191749233,1061.0,15600.0,Luzern,10085858.0,Adligenswilerstrasse,Adligenswilerstr.,90,,Holz- und Geräte-Unterstand,6006,0,Luzern,CH628970503505,1204.0,112.0,,,112.630.E,2667213.945,1213254.68,0,102440518.0,1.0,2667214.0,1213254.0,1004,bestehend,1080.0,Sonderbau,1274.0,Sonstiger Hochbau,1985.0,,8016.0,1981-1985,,79.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
191749234,1061.0,15600.0,Luzern,10015058.0,Allenwindenstrasse,Allenwindenstr.,10,,Schutzraum,6004,0,Luzern,CH935089358718,1812.0,112.0,,,112.4008,2665830.998,1212113.571,0,102440519.0,1.0,2665831.0,1212113.0,1004,bestehend,1080.0,Sonderbau,1274.0,Sonstiger Hochbau,1988.0,,8017.0,1986-1990,,20.0,,,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
191749275,1061.0,15600.0,Luzern,10015098.0,Bodenhofterrasse,Bodenhofterrasse,8,,Holzhaus,6005,0,Luzern,CH908835175006,2781.0,111.0,,,111.1153.A,2666813.64,1210016.424,0,102440546.0,0.0,2666812.0,1210016.0,1007,abgebrochen,1060.0,Ohne Wohnnutzung,1274.0,Sonstiger Hochbau,1988.0,,8017.0,1986-1990,2022.0,27.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
191749301,1061.0,15600.0,Luzern,10180437.0,Grossmatte-Ost,Grossmatte-Ost,24,,Trafostation,6014,0,Luzern,CH873570105028,926.0,210.0,,,210.999.A,2663163.677,1211225.277,0,102440574.0,1.0,2663164.0,1211249.0,1004,bestehend,1080.0,Sonderbau,1274.0,Sonstiger Hochbau,1975.0,,8015.0,1971-1980,,945.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
191749303,1061.0,15600.0,Luzern,10124396.0,Längweiherstrasse,Längweiherstr.,18,,Trafostation,6014,0,Luzern,CH467050351522,1483.0,210.0,,,210.1230,2663867.876,1211773.696,0,102440576.0,1.0,2663868.0,1211774.0,1004,bestehend,1060.0,Ohne Wohnnutzung,1274.0,Sonstiger Hochbau,1978.0,,8015.0,1971-1980,,4.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
191749315,1061.0,15600.0,Luzern,10085057.0,Luzernerstrasse,Luzernerstr.,88,,Trafostation,6014,0,Luzern,CH835070351603,1520.0,210.0,,,210.708,2663248.619,1211459.579,0,102440582.0,1.0,2663237.0,1211464.0,1004,bestehend,1080.0,Sonderbau,1274.0,Sonstiger Hochbau,1987.0,,8017.0,1986-1990,,1389.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
191749331,1061.0,15600.0,Luzern,10015048.0,Sempacherstrasse,Sempacherstr.,10,,Trafostation Stadtgarten,6003,0,Luzern,CH588050358865,801431.0,111.0,,,111.4174.E,2666062.165,1211167.607,0,102440601.0,1.0,2666062.0,1211168.0,1004,bestehend,1080.0,Sonderbau,1274.0,Sonstiger Hochbau,1973.0,,8015.0,1971-1980,,43.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
191749334,1061.0,15600.0,Luzern,10157920.0,An der kleinen Emme,An der kleinen Emme,24,,Pumpenhaus und Trafo,6014,0,Luzern,CH380450357069,369.0,210.0,,,210.803,2661976.756,1211442.871,0,102440604.0,1.0,2661976.0,1211442.0,1004,bestehend,1060.0,Ohne Wohnnutzung,1274.0,Sonstiger Hochbau,1971.0,,8015.0,1971-1980,,339.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
191749342,1061.0,15600.0,Luzern,10014651.0,Eichenstrasse,Eichenstr.,30,,Trafostation Eichenstrasse,6015,0,Luzern,CH582750357059,1671.0,210.0,,,210.244,2663633.876,1212433.354,0,102440612.0,1.0,2663634.0,1212434.0,1004,bestehend,1060.0,Ohne Wohnnutzung,1274.0,Sonstiger Hochbau,1981.0,,8016.0,1981-1985,,8.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
191749344,1061.0,15600.0,Luzern,10074454.0,Ruopigenring,Ruopigenring,127,,Trafostation,6015,0,Luzern,CH343550702875,1675.0,210.0,,,210.1407.b,2663237.998,1212384.98,0,102440614.0,1.0,2663239.0,1212384.0,1004,bestehend,1060.0,Ohne Wohnnutzung,1274.0,Sonstiger Hochbau,1987.0,,8017.0,1986-1990,,9.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
191749431,1061.0,15600.0,Luzern,10015315.0,Staffelnrain,Staffelnrain,2,,Trafostation Staffelnhof,6015,0,Luzern,CH167050352715,1638.0,210.0,,,210.213,2663899.846,1212774.092,0,102440836.0,1.0,2663900.0,1212775.0,1004,bestehend,1060.0,Ohne Wohnnutzung,1274.0,Sonstiger Hochbau,1980.0,,8015.0,1971-1980,,13.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
191753006,1061.0,15600.0,Luzern,10010581.0,Baselstrasse,Baselstr.,31,,Tankraum,6003,0,Luzern,CH728899503528,1019.0,111.0,,,111.602.A,2665149.859,1211627.574,0,102443599.0,1.0,2665152.0,1211630.0,1004,bestehend,1060.0,Ohne Wohnnutzung,1252.0,"Behälter, Silo, Lager",1983.0,,8016.0,1981-1985,,48.0,,,,0.0,,,,,,7500.0,Keine,859.0,Andere,7400.0,Kein Wärmeerzeuger,2026-02-01 00:00:00+00:00,7500.0,Keine,859.0,Andere,7400.0,Kein Wärmeerzeuger,2026-02-01 00:00:00+00:00,7500.0,Keine,859.0,Andere,7600.0,Kein Wärmeerzeuger,2026-02-01 00:00:00+00:00,7500.0,Keine,859.0,Andere,7600.0,Kein Wärmeerzeuger,2026-02-01 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
191753010,1061.0,15600.0,Luzern,10010582.0,Berglistrasse,Berglistr.,20,,Bergli Alterswohnheim Neubau,6005,0,Luzern,CH208835995095,1058.0,111.0,,,111.517.q1,2665378.46,1210811.994,0,102443603.0,1.0,2665377.0,1210813.0,1004,bestehend,1040.0,Mit  teilw. Wohnnutzung,1130.0,Wohngeb.f.Gemeinschaften,1989.0,,8017.0,1986-1990,,280.0,,,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
191753051,1061.0,15600.0,Luzern,10085074.0,Bruchstrasse,Bruchstr.,18,,Ladengeschoss EG Migros,6003,0,Luzern,CH258650883545,754.0,111.0,,,111.2471.A,2665380.856,1211427.0,0,102443614.0,1.0,2665400.464,1211429.162,1004,bestehend,1060.0,Ohne Wohnnutzung,1230.0,Gross- und Einzelhandel,1997.0,,8019.0,1996-2000,,757.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
191753115,1061.0,15600.0,Luzern,10180436.0,Burgweg,Burgweg,30,,Zentrale Heizung,6014,0,Luzern,CH413522507069,2126.0,210.0,,,210.1623.B,2661986.083,1211932.019,0,102443691.0,1.0,2661987.0,1211932.0,1004,bestehend,1080.0,Sonderbau,1252.0,"Behälter, Silo, Lager",2000.0,,8019.0,1996-2000,,57.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
191753117,1061.0,15600.0,Luzern,10180436.0,Burgweg,Burgweg,44,,Heizzentrale,6014,0,Luzern,CH152150703545,2005.0,210.0,,,210.1318.B,2661965.492,1211905.115,0,102443693.0,1.0,2661966.0,1211906.0,1004,bestehend,1080.0,Sonderbau,1252.0,"Behälter, Silo, Lager",1997.0,,8019.0,1996-2000,,57.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
191753218,1061.0,15600.0,Luzern,10077674.0,Diebold-Schilling-Strass,Diebold-Schilling-Str.,10,,Gartenhaus,6004,0,Luzern,CH759750893560,2734.0,112.0,,,112.3397.a,2665683.399,1211964.772,0,102443727.0,1.0,2665683.0,1211964.0,1004,bestehend,1060.0,Ohne Wohnnutzung,1261.0,Kultur-/Freizeitstätte,1993.0,,8018.0,1991-1995,,10.0,,,,0.0,,,,,,7500.0,Keine,869.0,Gemäss Baubewilligung,7400.0,Kein Wärmeerzeuger,2019-01-14 00:00:00+00:00,7500.0,Keine,869.0,Gemäss Baubewilligung,7400.0,Kein Wärmeerzeuger,2019-01-14 00:00:00+00:00,7500.0,Keine,869.0,Gemäss Baubewilligung,7600.0,Kein Wärmeerzeuger,2019-01-14 00:00:00+00:00,7500.0,Keine,869.0,Gemäss Baubewilligung,7600.0,Kein Wärmeerzeuger,2019-01-14 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
191753237,1061.0,15600.0,Luzern,10014828.0,Dreilindenstrasse,Dreilindenstr.,34,,Gartenpavillon,6006,0,Luzern,CH357250893595,1362.0,112.0,,,112.636.PP1,2666826.999,1212243.853,0,102443738.0,1.0,2666827.821,1212244.407,1004,bestehend,1080.0,Sonderbau,1274.0,Sonstiger Hochbau,1982.0,,8016.0,1981-1985,,14.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
191753243,1061.0,15600.0,Luzern,10014828.0,Dreilindenstrasse,Dreilindenstr.,63,,Tankraumgebäude,6006,0,Luzern,CH373589745029,1548.0,112.0,,,112.3220.a,2666931.61,1212395.189,0,102443744.0,1.0,2666932.0,1212395.0,1004,bestehend,1060.0,Ohne Wohnnutzung,1252.0,"Behälter, Silo, Lager",1986.0,,8017.0,1986-1990,,14.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
191756071,1061.0,15600.0,Luzern,10014651.0,Eichenstrasse,Eichenstr.,16,,Heizungsraum,6015,0,Luzern,CH167050351626,1544.0,210.0,,,210.1130,2663745.82,1212497.142,0,102446348.0,1.0,2663746.0,1212499.0,1004,bestehend,1080.0,Sonderbau,1252.0,"Behälter, Silo, Lager",1975.0,,8015.0,1971-1980,,67.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
191756072,1061.0,15600.0,Luzern,10014651.0,Eichenstrasse,Eichenstr.,16,,Auto-Einstellhalle und Eingang,6015,0,Luzern,CH281650357070,1546.0,210.0,,,210.1035,2663681.249,1212475.339,0,102446349.0,1.0,2663680.993,1212472.316,1004,bestehend,1060.0,Ohne Wohnnutzung,1242.0,Garagengebäude,1974.0,,8015.0,1971-1980,,36.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
191756251,1061.0,15600.0,Luzern,10176205.0,Elfenaustrasse,Elfenaustr.,10,,Tankraum,6005,0,Luzern,CH695088193534,3039.0,111.0,,,111.1334.A,2666361.528,1210179.79,0,102447542.0,1.0,2666365.0,1210174.0,1004,bestehend,1080.0,Sonderbau,1252.0,"Behälter, Silo, Lager",1977.0,,8015.0,1971-1980,,221.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
191756411,1061.0,15600.0,Luzern,10014629.0,Florastrasse,Florastr.,21,,Heizung Florastr 11 - 39,6014,0,Luzern,CH495070293540,1847.0,210.0,,,210.1168,2662059.55,1212028.552,0,102447609.0,1.0,2662060.136,1212028.795,1004,bestehend,1080.0,Sonderbau,1252.0,"Behälter, Silo, Lager",1993.0,,8018.0,1991-1995,,20.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
191756452,1061.0,15600.0,Luzern,10014629.0,Florastrasse,Florastr.,20,,Abwartgebäude,6014,0,Luzern,CH813520507048,1890.0,210.0,,,210.1170,2662023.729,1212125.87,0,102447614.0,1.0,2662024.0,1212126.0,1004,bestehend,1060.0,Ohne Wohnnutzung,1252.0,"Behälter, Silo, Lager",1993.0,,8018.0,1991-1995,,27.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
191756702,1061.0,15600.0,Luzern,10015066.0,Friedenstrasse,Friedenstr.,2,,Toilettengebäude mit Unterstand,6004,0,Luzern,CH513500508920,4026.0,112.0,,,112.2013,2666264.925,1212083.395,0,102447669.0,1.0,2666265.0,1212083.0,1004,bestehend,1060.0,Ohne Wohnnutzung,1274.0,Sonstiger Hochbau,1999.0,,8019.0,1996-2000,,22.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
